#"Step","Time (ps)","Potential Energy (kilocalorie/mole)","Kinetic Energy (kilocalorie/mole)","Total Energy (kilocalorie/mole)","Temperature (K)"
32200,16.100000000007828,26.10413385394882,40.67535535298843,66.77948920693726,152.18314755113283
32300,16.15000000000771,30.958456473414344,35.826287666837864,66.78474414025222,134.04080123939582
32400,16.200000000007595,27.884331989470674,38.89324396303775,66.77757595250841,145.5155396530375
32500,16.25000000000748,31.28346065718175,35.50433854275983,66.78779919994157,132.8362578339766
32600,16.300000000007362,29.67794356337013,37.116110980168806,66.79405454353893,138.86655801285477
32700,16.350000000007245,27.512037959199105,39.279484948638405,66.7915229078375,146.96062521877778
32800,16.40000000000713,36.16545259610645,30.640758969331333,66.80621156543778,114.6396166140895
32900,16.450000000007012,28.696691100957516,38.097493796579066,66.79418489753658,142.53831268242857
33000,16.500000000006896,30.50815990732459,36.285866569214804,66.7940264765394,135.76027395954452
33100,16.55000000000678,32.09501744228385,34.702919438716386,66.79793688100024,129.83782104829822
33200,16.600000000006663,31.812193744725068,34.98256021049265,66.79475395521771,130.88407159640593
33300,16.650000000006546,27.748282963185645,39.04334161507168,66.79162457825733,146.07711638490204
33400,16.70000000000643,32.691576284842554,34.101005631141064,66.79258191598362,127.58581520848766
33500,16.750000000006313,28.20475561896884,38.57547487621952,66.78023049518836,144.32663547735726
33600,16.800000000006197,28.668638852996533,38.12024115102212,66.78888000401865,142.62341984295767
33700,16.85000000000608,25.027922416964177,41.74614821099471,66.77407062795889,156.18942177031298
33800,16.900000000005964,30.102191873991693,36.687783106278275,66.78997498026997,137.26400817728816
33900,16.950000000005847,32.765970175398465,34.03007520636967,66.79604538176814,127.32043546674545
34000,17.00000000000573,30.983025895477937,35.8133276863946,66.79635358187254,133.99231264970948
34100,17.050000000005614,28.75365992121213,38.03772701531022,66.79138693652234,142.31470069886845
34200,17.100000000005497,34.218407041939905,32.5816301584429,66.8000372003828,121.90120988075059
34300,17.15000000000538,30.64891530724374,36.13530417074437,66.7842194779881,135.19695842110028
34400,17.200000000005264,26.857248455798874,39.93441060142695,66.79165905722583,149.4109700624404
34500,17.250000000005148,33.734779284971395,33.05988834839649,66.79466763336788,123.6905694587462
34600,17.30000000000503,32.97577123113162,33.82635788758771,66.80212911871934,126.55824562196422
34700,17.350000000004915,31.093484357027886,35.69679372333147,66.79027808035936,133.55631141157272
34800,17.4000000000048,33.32868907921173,33.467280309394454,66.79596938860618,125.21478947781345
34900,17.45000000000468,28.81509077024733,37.970116360194936,66.78520713044227,142.0617415737632
35000,17.500000000004565,32.38904453372408,34.40117755242361,66.7902220861477,128.70888118764927
35100,17.55000000000445,29.39861180905402,37.39507829598605,66.79369010504007,139.91028888666114
35200,17.600000000004332,32.146253275825686,34.64463473623529,66.79088801206098,129.61975412790676
35300,17.650000000004216,26.778945047586415,40.005466395928515,66.78441144351493,149.67681886364088
35400,17.7000000000041,30.834332934757033,35.95987873518729,66.79421166994432,134.5406200876813
35500,17.750000000003983,29.464041525729527,37.32288211591214,66.78692364164166,139.64017343642183
35600,17.800000000003866,25.42762501061988,41.35700714120901,66.78463215182889,154.73348580300615
35700,17.85000000000375,32.32618955535597,34.46976352130449,66.79595307666045,128.96548936062172
35800,17.900000000003633,28.566200008355864,38.22964469921805,66.79584470757392,143.03274328151727
35900,17.950000000003516,27.647390420304657,39.14199416110751,66.78938458141216,146.44621592538243
36000,18.0000000000034,34.218866556142075,32.58171270158049,66.80057925772256,121.90151870840259
36100,18.050000000003283,31.01689500972828,35.773552334947546,66.79044734467583,133.84349678502593
36200,18.100000000003167,30.568704550398465,36.22566483381523,66.7943693842137,135.53503463461075
36300,18.15000000000305,28.77782818008335,38.01072171192979,66.78854989201315,142.21366280913549
36400,18.200000000002934,28.86482953569401,37.91923395867315,66.78406349436716,141.87136969006735
36500,18.250000000002817,27.98653195966498,38.79430746778945,66.78083942745444,145.1453777423695
36600,18.3000000000027,27.621593803566224,39.166678384259825,66.78827218782605,146.53856970426338
36700,18.350000000002584,29.07671481655843,37.70711860262448,66.78383341918291,141.07775935163812
36800,18.400000000002468,28.209886860893057,38.57631352062321,66.78620038151627,144.3297731892204
36900,18.45000000000235,31.548480002875536,35.24307015549612,66.79155015837166,131.85874589377718
37000,18.500000000002235,30.421464894515378,36.37314437003539,66.79460926455077,136.08681592395888
37100,18.550000000002118,28.561334992913853,38.22740868720481,66.78874368011866,143.02437744566447
37200,18.600000000002,33.94605370370197,32.855119851567416,66.80117355526939,122.92444672677915
37300,18.650000000001885,29.369961463242596,37.42067111178834,66.79063257503093,140.00604208241538
37400,18.70000000000177,33.12924168077983,33.66417667817816,66.793418358958,125.95145935771632
37500,18.750000000001652,29.208223404893452,37.581295073726864,66.78951847862032,140.60700204669365
37600,18.800000000001535,27.13792957721659,39.6477623992238,66.78569197644039,148.33850184986846
37700,18.85000000000142,30.215144841210563,36.58230650464846,66.79745134585902,136.869377052625
37800,18.900000000001302,31.889173314402708,34.90739053624538,66.79656385064808,130.60283108779652
37900,18.950000000001186,28.14703917640117,38.65882918598347,66.80586836238464,144.63849805635002
38000,19.00000000000107,30.461686974957612,36.33414137748784,66.79582835244545,135.94088976994522
38100,19.050000000000953,31.542466201928104,35.2641205186733,66.8065867206014,131.93750391562105
38200,19.100000000000836,31.253442709578152,35.53941646808078,66.79285917765893,132.96749870547185
38300,19.15000000000072,29.888289836351092,36.90094634513041,66.7892361814815,138.06153907404843
38400,19.200000000000603,27.835433843258915,38.948439256631794,66.78387309989071,145.722047830686
38500,19.250000000000487,27.228586988284984,39.55833818500837,66.78692517329334,148.00392927469386
38600,19.30000000000037,33.04384497793865,33.75051566978372,66.79436064772236,126.27448885272378
38700,19.350000000000254,31.324889874139203,35.47076046347518,66.79565033761439,132.71062850019663
38800,19.400000000000137,29.66869492831695,37.125130427954986,66.79382535627194,138.90030345751927
38900,19.45000000000002,31.829706341541062,34.97231530513522,66.80202164667628,130.84574121354567
39000,19.499999999999904,28.057116623362436,38.736759879636125,66.79387650299856,144.930068668284
39100,19.549999999999788,31.247111625014938,35.554412820057706,66.80152444507264,133.02360619428978
39200,19.59999999999967,31.63704589493644,35.16440749182642,66.80145338676286,131.5644366825085
39300,19.649999999999554,26.252188600500045,40.53978550908499,66.79197410958504,151.6759252938422
39400,19.699999999999438,29.66228361111526,37.135933298817044,66.7982169099323,138.94072141763564
39500,19.74999999999932,29.643653227767796,37.15727847856585,66.80093170633364,139.02058246890437
39600,19.799999999999205,27.90703417922069,38.88447957921837,66.79151375843907,145.48274850703757
39700,19.84999999999909,29.276621729192495,37.52168272951365,66.79830445870614,140.38396787534984
39800,19.899999999998972,29.813742774394456,36.978076929742926,66.79181970413738,138.35011615068186
39900,19.949999999998855,33.26938257162703,33.52753316848245,66.79691574010948,125.4402200773839
40000,19.99999999999874,29.047355141284132,37.744916784737335,66.79227192602147,141.21917781684206
40100,20.049999999998622,29.17346079080556,37.6157614422061,66.78922223301166,140.73595483381277
40200,20.099999999998506,27.57755884932742,39.210078817566085,66.7876376668935,146.70094848346054
40300,20.14999999999839,32.21008198666983,34.58131832136536,66.79140030803518,129.3828615126379
40400,20.199999999998273,28.99183962586733,37.806326916964856,66.79816654283218,141.4489382487501
40500,20.249999999998156,28.531090935147287,38.261911415105,66.79300235025228,143.15346626825456
40600,20.29999999999804,29.94096256350924,36.85764682943974,66.79860939294898,137.89953786894372
40700,20.349999999997923,29.36370331744163,37.43472993801246,66.79843325545409,140.05864190378375
40800,20.399999999997807,33.041160831487886,33.763370533646516,66.80453136513441,126.32258415827194
40900,20.44999999999769,33.95665170585676,32.85228140005774,66.8089331059145,122.91382691826942
41000,20.499999999997573,31.867966369278797,34.93275264203263,66.80071901131143,130.6977211029847
41100,20.549999999997457,32.85822312189106,33.942371816507915,66.80059493839897,126.99230119958935
41200,20.59999999999734,30.57463629523837,36.227604114302714,66.80224040954108,135.54229027641173
41300,20.649999999997224,33.39572344865671,33.40080301731426,66.79652646597097,124.96607072756171
41400,20.699999999997107,32.2482654287072,34.54891618975148,66.79718161845868,129.26163188025797
41500,20.74999999999699,30.33527862957285,36.45826309356646,66.79354172313931,136.40527989680137
41600,20.799999999996874,30.712098510041972,36.08560186399442,66.7977003740364,135.01100175480647
41700,20.849999999996758,31.107222372897496,35.69204224732991,66.7992646202274,133.53853419568475
41800,20.89999999999664,32.61028603431599,34.18639711443563,66.79668314875163,127.90529968721076
41900,20.949999999996525,33.54323480142918,33.25059748901122,66.79383229044039,124.40409038643463
42000,20.999999999996408,28.38517876473713,38.402616316149896,66.78779508088702,143.67990087542785
42100,21.04999999999629,28.571440658423455,38.213948986758375,66.78538964518184,142.97401919897536
42200,21.099999999996175,31.650280633346526,35.14451736826485,66.79479800161138,131.49001959180308
42300,21.14999999999606,28.29919125792173,38.484138730436165,66.78332998835789,143.98490958388007
42400,21.199999999995942,31.27249066733949,35.51980810454489,66.79229877188438,132.89413579431047
42500,21.249999999995826,29.025757973782188,37.75682157692615,66.78257955070833,141.26371851551608
42600,21.29999999999571,29.72741063192743,37.058878536861435,66.78628916878887,138.65242802458616
42700,21.349999999995593,31.920361929140398,34.86427815495696,66.78464008409736,130.4415300290606
42800,21.399999999995476,31.231134389144284,35.5681057251014,66.79924011424568,133.07483695479783
42900,21.44999999999536,29.1308153199876,37.661828710581844,66.79264403056945,140.90831133419644
43000,21.499999999995243,32.070356846767446,34.733626879324305,66.80398372609174,129.95271014820648
43100,21.549999999995126,30.670756819599216,36.13067573104695,66.80143255064615,135.17964153436895
43200,21.59999999999501,31.727570192763725,35.0729828775214,66.80055307028512,131.22237979209305
43300,21.649999999994893,29.184439897993098,37.607823300885876,66.79226319887897,140.70625499907663
43400,21.699999999994777,33.087648351607314,33.71381832787101,66.80146667947832,126.13718908114043
43500,21.74999999999466,29.544166579529158,37.243086659486615,66.78725323901577,139.34162598394767
43600,21.799999999994544,30.186206387288255,36.609353393451606,66.79555978073985,136.97057053043994
43700,21.849999999994427,32.76679803034999,34.02969695006214,66.79649498041213,127.31902025512746
43800,21.89999999999431,30.750245482698222,36.0413476794488,66.79159316214702,134.84542874289258
43900,21.949999999994194,30.753553255566217,36.0343694485667,66.78792270413291,134.81932032587295
44000,21.999999999994078,32.16483807244674,34.63242745853205,66.79726553097879,129.57408170715502
44100,22.04999999999396,27.453200083161857,39.329256390508114,66.78245647366997,147.14684054784271
44200,22.099999999993845,30.44475241783244,36.354423464982844,66.79917588281529,136.01677335810598
44300,22.149999999993728,31.502430115329602,35.298908623710034,66.80133873903964,132.067660450847
44400,22.19999999999361,28.94790313895756,37.8379832871301,66.78588642608766,141.56737768240674
44500,22.249999999993495,30.09665035152982,36.70186127124649,66.79851162277632,137.31668035281103
44600,22.29999999999338,30.118400690432487,36.67187496902239,66.79027565945488,137.20448932666554
44700,22.349999999993262,26.04322998747087,40.738514807061016,66.78174479453189,152.419452911835
44800,22.399999999993145,27.488555324693024,39.30437918592166,66.79293451061469,147.05376474645425
44900,22.44999999999303,32.158430402183164,34.64004750778439,66.79847790996756,129.60259142931113
45000,22.499999999992912,31.300710674453647,35.48894388366127,66.78965455811492,132.7786601152409
45100,22.549999999992796,33.33890415286471,33.46060164785636,66.79950580072106,125.18980187228485
45200,22.59999999999268,29.69234167503809,37.098596844800795,66.79093851983889,138.80103046616685
45300,22.649999999992563,32.756732481159624,34.03122768024304,66.78796016140267,127.32474734306459
45400,22.699999999992446,33.93565628314337,32.85502119614862,66.79067747929199,122.9240776164905
45500,22.74999999999233,31.017011711747877,35.77311360855973,66.79012532030761,133.84185533009503
45600,22.799999999992213,29.23456341541064,37.5471186047744,66.78168202018504,140.4791338923227
45700,22.849999999992097,27.36908163212909,39.42114732942293,66.79022896155202,147.49064214942993
45800,22.89999999999198,34.35226790535746,32.443095023528336,66.7953629288858,121.3828932564763
45900,22.949999999991864,29.497691823693124,37.29183470917577,66.78952653286889,139.52401238412276
46000,22.999999999991747,26.13569080943587,40.65995103542481,66.79564184486068,152.12551369612737
46100,23.04999999999163,32.690923482920425,34.11050981362965,66.80143329655007,127.62137424401327
46200,23.099999999991514,28.925678698100278,37.86386832609117,66.78954702419145,141.66422420456723
46300,23.149999999991397,29.083992281561827,37.7057137539393,66.78970603550113,141.0725032378835
46400,23.19999999999128,30.499934238411953,36.28991696855363,66.78985120696558,135.77542816077698
46500,23.249999999991164,27.32850944562806,39.45252055081451,66.78102999644257,147.60802220766803
46600,23.299999999991048,27.52680623508548,39.25943115982538,66.78623739491087,146.88559578939956
46700,23.34999999999093,28.63774564024595,38.15291313023572,66.79065877048167,142.74565908562195
46800,23.399999999990815,28.638805075767618,38.14242448013126,66.78122955589888,142.7064167539298
46900,23.4499999999907,29.08900135105928,37.691003699848395,66.78000505090768,141.01746690660198
47000,23.49999999999058,30.378646194137076,36.41048327166708,66.78912946580415,136.22651603295856
47100,23.549999999990465,30.76369539045695,36.02974766947286,66.79344305992981,134.80202835918496
47200,23.59999999999035,27.18901223935771,39.5942118168447,66.78322405620241,148.1381472098432
47300,23.649999999990232,31.204829024539166,35.59405156669436,66.79888059123353,133.17191096448292
47400,23.699999999990116,32.24565422101868,34.54602525006787,66.79167947108655,129.25081569201294
47500,23.74999999999,31.264288703524585,35.52282824275399,66.78711694627857,132.90543536710368
47600,23.799999999989883,31.19682034844422,35.600719503331824,66.79753985177604,133.1968584437699
47700,23.849999999989766,31.423028978745293,35.37401755075068,66.79704652949597,132.34867367930045
47800,23.89999999998965,31.726538109277904,35.074684611320436,66.80122272059833,131.2287466745354
47900,23.949999999989533,29.495737064864848,37.30197928144274,66.79771634630758,139.56196737983822
48000,23.999999999989416,27.466024541034297,39.33024170931365,66.79626625034794,147.15052702865808
48100,24.0499999999893,30.598445330705513,36.200601597321906,66.79904692802742,135.44126281173982
48200,24.099999999989183,31.488203409752927,35.30872794915254,66.79693135890547,132.1043985651106
48300,24.149999999989067,32.72012451638683,34.07756571460294,66.79769023098977,127.4981168897846
48400,24.19999999998895,29.01500680022668,37.778080400100855,66.79308720032753,141.34325647150646
48500,24.249999999988834,28.382662377439537,38.41174020116746,66.79440257860699,143.71403706250766
48600,24.299999999988717,30.77561358420844,36.019469270114044,66.79508285432249,134.76357266156074
48700,24.3499999999886,29.710120498336295,37.079715559056055,66.78983605739235,138.7303878505213
48800,24.399999999988484,29.780355055974955,37.01227240132641,66.79262745730136,138.4780554016708
48900,24.449999999988368,31.653774400058257,35.13776712176563,66.79154152182389,131.46476415764437
49000,24.49999999998825,31.037963371203915,35.75302578551591,66.79098915671983,133.76669856473356
49100,24.549999999988135,29.363418856268858,37.4266230332065,66.79004188947536,140.02831065579434
49200,24.599999999988018,30.130707283092956,36.66010235674879,66.79080963984174,137.16044316713848
49300,24.6499999999879,25.579051351456066,41.204583054732524,66.78363440618858,154.16320492798252
49400,24.699999999987785,29.26511381597865,37.52249335944937,66.78760717542802,140.38700077362566
49500,24.74999999998767,29.942539864242875,36.8522148486761,66.79475471291897,137.87921460629798
49600,24.799999999987552,31.81173787746101,34.98328058316192,66.79501846062293,130.88676680531728
49700,24.849999999987435,31.92904528878615,34.86844075484874,66.79748604363489,130.45710401847091
49800,24.89999999998732,27.66583663327744,39.12636652200645,66.79220315528389,146.38774653312873
49900,24.949999999987202,31.08871780891491,35.70929862181326,66.79801643072818,133.60309735343486
50000,24.999999999987086,33.7111471260027,33.090073284541695,66.8012204105444,123.80350365566576
